Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_136_441,VGND,li1,209.0700,380.8000,0.000284
FILLER_136_434,VGND,li1,205.8500,380.8000,0.000280
FILLER_136_427,VGND,li1,202.6300,380.8000,0.000275
FILLER_136_421,VGND,li1,199.6400,380.8000,0.000266
FILLER_136_413,VGND,li1,196.1900,380.8000,0.000245
FILLER_136_406,VGND,li1,192.9700,380.8000,0.000227
FILLER_136_399,VGND,li1,189.7500,380.8000,0.000209
FILLER_136_393,VGND,li1,186.7600,380.8000,0.000195
FILLER_136_385,VGND,li1,183.3100,380.8000,0.000163
FILLER_136_378,VGND,li1,180.0900,380.8000,0.000147
FILLER_136_370,VGND,li1,177.5600,380.8000,0.000126
FILLER_136_365,VGND,li1,173.8800,380.8000,0.000141
FILLER_136_363,VGND,li1,172.7300,380.8000,0.000148
FILLER_136_356,VGND,li1,170.2000,380.8000,0.000161
FILLER_136_349,VGND,li1,166.9800,380.8000,0.000172
FILLER_136_343,VGND,li1,163.9900,380.8000,0.000184
FILLER_136_337,VGND,li1,161.0000,380.8000,0.000191
FILLER_136_328,VGND,li1,157.3200,380.8000,0.000205
FILLER_136_322,VGND,li1,154.3300,380.8000,0.000212
FILLER_136_314,VGND,li1,150.8800,380.8000,0.000215
FILLER_136_309,VGND,li1,148.1200,380.8000,0.000219
FILLER_136_307,VGND,li1,146.9700,380.8000,0.000222
FILLER_136_301,VGND,li1,144.6700,380.8000,0.000227
FILLER_136_293,VGND,li1,141.2200,380.8000,0.000231
FILLER_136_286,VGND,li1,138.0000,380.8000,0.000236
FILLER_136_281,VGND,li1,135.2400,380.8000,0.000238
FILLER_136_279,VGND,li1,134.0900,380.8000,0.000241
FILLER_136_273,VGND,li1,132.4800,380.8000,0.000241
FILLER_136_265,VGND,li1,128.3400,380.8000,0.000244
FILLER_136_253,VGND,li1,124.6600,380.8000,0.000245
FILLER_136_245,VGND,li1,118.9100,380.8000,0.000247
FILLER_136_237,VGND,li1,116.3800,380.8000,0.000245
FILLER_136_225,VGND,li1,111.7800,380.8000,0.000241
FILLER_136_222,VGND,li1,108.1000,380.8000,0.000238
FILLER_136_210,VGND,li1,104.8800,380.8000,0.000236
FILLER_136_203,VGND,li1,99.5900,380.8000,0.000232
FILLER_136_197,VGND,li1,96.6000,380.8000,0.000222
FILLER_136_193,VGND,li1,94.9900,380.8000,0.000222
FILLER_136_181,VGND,li1,91.5400,380.8000,0.000212
FILLER_136_169,VGND,li1,86.0200,380.8000,0.000197
FILLER_136_165,VGND,li1,82.1100,380.8000,0.000183
FILLER_136_153,VGND,li1,78.6600,380.8000,0.000177
FILLER_136_141,VGND,li1,73.1400,380.8000,0.000161
FILLER_136_137,VGND,li1,69.2300,380.8000,0.000150
FILLER_136_125,VGND,li1,65.7800,380.8000,0.000141
FILLER_136_113,VGND,li1,60.2600,380.8000,0.000125
FILLER_136_109,VGND,li1,56.3500,380.8000,0.000111
FILLER_136_97,VGND,li1,52.9000,380.8000,0.000105
FILLER_136_85,VGND,li1,47.3800,380.8000,0.000090
FILLER_136_81,VGND,li1,43.4700,380.8000,0.000079
FILLER_136_69,VGND,li1,40.0200,380.8000,0.000069
FILLER_136_57,VGND,li1,34.5000,380.8000,0.000054
FILLER_136_53,VGND,li1,30.5900,380.8000,0.000041
FILLER_136_41,VGND,li1,27.1400,380.8000,0.000033
FILLER_136_29,VGND,li1,21.6200,380.8000,0.000028
FILLER_136_27,VGND,li1,18.1700,380.8000,0.000028
FILLER_136_15,VGND,li1,15.1800,380.8000,0.000028
FILLER_136_3,VGND,li1,9.6600,380.8000,0.000028
FILLER_135_809,VGND,li1,378.1200,380.8000,0.000050
FILLER_135_797,VGND,li1,374.9000,380.8000,0.000050
FILLER_135_785,VGND,li1,369.3800,380.8000,0.000050
FILLER_135_783,VGND,li1,365.9300,380.8000,0.000050
FILLER_135_777,VGND,li1,364.3200,380.8000,0.000050
FILLER_135_765,VGND,li1,360.1800,380.8000,0.000050
FILLER_135_753,VGND,li1,354.6600,380.8000,0.000050
FILLER_135_741,VGND,li1,349.1400,380.8000,0.000050
FILLER_135_729,VGND,li1,343.6200,380.8000,0.000050
FILLER_135_727,VGND,li1,340.1700,380.8000,0.000049
FILLER_135_721,VGND,li1,338.5600,380.8000,0.000049
FILLER_135_709,VGND,li1,334.4200,380.8000,0.000048
FILLER_135_697,VGND,li1,328.9000,380.8000,0.000059
FILLER_135_685,VGND,li1,323.3800,380.8000,0.000083
FILLER_135_673,VGND,li1,317.8600,380.8000,0.000110
FILLER_135_671,VGND,li1,314.4100,380.8000,0.000125
FILLER_135_665,VGND,li1,312.8000,380.8000,0.000125
FILLER_135_653,VGND,li1,308.6600,380.8000,0.000148
FILLER_135_641,VGND,li1,303.1400,380.8000,0.000169
FILLER_135_629,VGND,li1,297.6200,380.8000,0.000183
FILLER_135_617,VGND,li1,292.1000,380.8000,0.000207
FILLER_135_615,VGND,li1,288.6500,380.8000,0.000222
FILLER_135_609,VGND,li1,287.0400,380.8000,0.000222
FILLER_135_597,VGND,li1,282.9000,380.8000,0.000237
FILLER_135_585,VGND,li1,277.3800,380.8000,0.000252
FILLER_135_573,VGND,li1,271.8600,380.8000,0.000263
FILLER_135_561,VGND,li1,266.3400,380.8000,0.000274
FILLER_135_559,VGND,li1,262.8900,380.8000,0.000275
FILLER_135_553,VGND,li1,261.2800,380.8000,0.000275
FILLER_135_541,VGND,li1,257.1400,380.8000,0.000276
FILLER_135_529,VGND,li1,251.6200,380.8000,0.000277
FILLER_135_517,VGND,li1,246.1000,380.8000,0.000278
FILLER_135_505,VGND,li1,240.5800,380.8000,0.000279
FILLER_135_503,VGND,li1,237.1300,380.8000,0.000280
FILLER_135_497,VGND,li1,235.5200,380.8000,0.000280
FILLER_135_485,VGND,li1,231.3800,380.8000,0.000281
FILLER_135_473,VGND,li1,225.8600,380.8000,0.000282
FILLER_135_461,VGND,li1,220.3400,380.8000,0.000283
FILLER_135_449,VGND,li1,214.8200,380.8000,0.000285
FILLER_135_447,VGND,li1,211.3700,380.8000,0.000286
FILLER_135_441,VGND,li1,209.7600,380.8000,0.000286
FILLER_135_429,VGND,li1,205.6200,380.8000,0.000280
FILLER_135_417,VGND,li1,200.1000,380.8000,0.000266
FILLER_135_405,VGND,li1,194.5800,380.8000,0.000245
FILLER_135_393,VGND,li1,189.0600,380.8000,0.000209
FILLER_135_391,VGND,li1,185.6100,380.8000,0.000181
FILLER_135_385,VGND,li1,184.0000,380.8000,0.000181
FILLER_135_373,VGND,li1,179.8600,380.8000,0.000147
FILLER_135_361,VGND,li1,174.3400,380.8000,0.000141
FILLER_135_349,VGND,li1,168.8200,380.8000,0.000161
FILLER_135_337,VGND,li1,163.3000,380.8000,0.000184
FILLER_135_335,VGND,li1,159.8500,380.8000,0.000198
FILLER_135_329,VGND,li1,158.2400,380.8000,0.000198
FILLER_135_317,VGND,li1,154.1000,380.8000,0.000212
FILLER_135_305,VGND,li1,148.5800,380.8000,0.000219
FILLER_135_293,VGND,li1,143.0600,380.8000,0.000227
FILLER_135_281,VGND,li1,137.5400,380.8000,0.000236
FILLER_135_279,VGND,li1,134.0900,380.8000,0.000241
FILLER_135_273,VGND,li1,132.4800,380.8000,0.000241
FILLER_135_261,VGND,li1,128.3400,380.8000,0.000244
FILLER_135_249,VGND,li1,122.8200,380.8000,0.000246
FILLER_135_237,VGND,li1,117.3000,380.8000,0.000245
FILLER_135_225,VGND,li1,111.7800,380.8000,0.000241
FILLER_135_223,VGND,li1,108.3300,380.8000,0.000238
FILLER_135_217,VGND,li1,106.7200,380.8000,0.000238
FILLER_135_205,VGND,li1,102.5800,380.8000,0.000234
FILLER_135_193,VGND,li1,97.0600,380.8000,0.000228
FILLER_135_181,VGND,li1,91.5400,380.8000,0.000212
FILLER_135_169,VGND,li1,86.0200,380.8000,0.000197
FILLER_135_167,VGND,li1,82.5700,380.8000,0.000183
FILLER_135_161,VGND,li1,80.9600,380.8000,0.000183
FILLER_135_149,VGND,li1,76.8200,380.8000,0.000172
FILLER_135_137,VGND,li1,71.3000,380.8000,0.000156
FILLER_135_125,VGND,li1,65.7800,380.8000,0.000141
FILLER_135_113,VGND,li1,60.2600,380.8000,0.000125
FILLER_135_111,VGND,li1,56.8100,380.8000,0.000111
FILLER_135_105,VGND,li1,55.2000,380.8000,0.000111
FILLER_135_93,VGND,li1,51.0600,380.8000,0.000100
FILLER_135_81,VGND,li1,45.5400,380.8000,0.000085
FILLER_135_69,VGND,li1,40.0200,380.8000,0.000069
FILLER_135_57,VGND,li1,34.5000,380.8000,0.000054
FILLER_135_55,VGND,li1,31.0500,380.8000,0.000041
FILLER_135_51,VGND,li1,29.9000,380.8000,0.000041
FILLER_135_39,VGND,li1,26.2200,380.8000,0.000028
FILLER_135_27,VGND,li1,20.7000,380.8000,0.000028
FILLER_135_15,VGND,li1,15.1800,380.8000,0.000028
FILLER_135_3,VGND,li1,9.6600,380.8000,0.000028
FILLER_134_805,VGND,li1,377.2000,375.3600,0.000006
FILLER_134_793,VGND,li1,373.0600,375.3600,0.000006
FILLER_134_781,VGND,li1,367.5400,375.3600,0.000006
FILLER_134_769,VGND,li1,362.0200,375.3600,0.000006
FILLER_134_757,VGND,li1,356.5000,375.3600,0.000006
FILLER_134_755,VGND,li1,353.0500,375.3600,0.000006
FILLER_134_749,VGND,li1,351.4400,375.3600,0.000006
FILLER_134_737,VGND,li1,347.3000,375.3600,0.000006
FILLER_134_725,VGND,li1,341.7800,375.3600,0.000006
FILLER_134_713,VGND,li1,336.2600,375.3600,0.000006
FILLER_134_701,VGND,li1,330.7400,375.3600,0.000006
FILLER_134_699,VGND,li1,327.2900,375.3600,0.000009
FILLER_134_693,VGND,li1,325.6800,375.3600,0.000009
FILLER_134_681,VGND,li1,321.5400,375.3600,0.000011
FILLER_134_669,VGND,li1,316.0200,375.3600,0.000015
FILLER_134_657,VGND,li1,310.5000,375.3600,0.000017
FILLER_134_645,VGND,li1,304.9800,375.3600,0.000020
FILLER_134_643,VGND,li1,301.5300,375.3600,0.000023
FILLER_134_637,VGND,li1,299.9200,375.3600,0.000023
FILLER_134_625,VGND,li1,295.7800,375.3600,0.000025
FILLER_134_613,VGND,li1,290.2600,375.3600,0.000029
FILLER_134_601,VGND,li1,284.7400,375.3600,0.000032
FILLER_134_589,VGND,li1,279.2200,375.3600,0.000035
FILLER_134_587,VGND,li1,275.7700,375.3600,0.000038
FILLER_134_581,VGND,li1,274.1600,375.3600,0.000038
FILLER_134_569,VGND,li1,270.0200,375.3600,0.000040
FILLER_134_557,VGND,li1,264.5000,375.3600,0.000044
FILLER_134_545,VGND,li1,258.9800,375.3600,0.000046
FILLER_134_533,VGND,li1,253.4600,375.3600,0.000049
FILLER_134_531,VGND,li1,250.0100,375.3600,0.000052
FILLER_134_525,VGND,li1,248.4000,375.3600,0.000052
FILLER_134_513,VGND,li1,244.2600,375.3600,0.000054
FILLER_134_501,VGND,li1,238.7400,375.3600,0.000058
FILLER_134_489,VGND,li1,233.2200,375.3600,0.000061
FILLER_134_477,VGND,li1,227.7000,375.3600,0.000064
FILLER_134_475,VGND,li1,224.2500,375.3600,0.000067
FILLER_134_469,VGND,li1,222.6400,375.3600,0.000067
FILLER_134_457,VGND,li1,218.5000,375.3600,0.000069
FILLER_134_445,VGND,li1,212.9800,375.3600,0.000073
FILLER_134_433,VGND,li1,207.4600,375.3600,0.000075
FILLER_134_421,VGND,li1,201.9400,375.3600,0.000078
FILLER_134_418,VGND,li1,198.2600,375.3600,0.000080
FILLER_134_410,VGND,li1,195.9600,375.3600,0.000082
FILLER_134_398,VGND,li1,191.3600,375.3600,0.000080
FILLER_134_377,VGND,li1,179.1700,375.3600,0.000071
FILLER_134_365,VGND,li1,176.1800,375.3600,0.000086
FILLER_134_363,VGND,li1,172.7300,375.3600,0.000116
FILLER_134_357,VGND,li1,171.1200,375.3600,0.000116
FILLER_134_345,VGND,li1,166.9800,375.3600,0.000140
FILLER_134_333,VGND,li1,161.4600,375.3600,0.000182
FILLER_134_321,VGND,li1,155.9400,375.3600,0.000209
FILLER_134_309,VGND,li1,150.4200,375.3600,0.000241
FILLER_134_307,VGND,li1,146.9700,375.3600,0.000250
FILLER_134_301,VGND,li1,145.3600,375.3600,0.000250
FILLER_134_289,VGND,li1,141.2200,375.3600,0.000260
FILLER_134_277,VGND,li1,133.8600,375.3600,0.000271
FILLER_134_265,VGND,li1,130.1800,375.3600,0.000277
FILLER_134_253,VGND,li1,124.6600,375.3600,0.000285
FILLER_134_251,VGND,li1,121.2100,375.3600,0.000284
FILLER_134_245,VGND,li1,119.6000,375.3600,0.000284
FILLER_134_233,VGND,li1,115.4600,375.3600,0.000272
FILLER_134_221,VGND,li1,109.9400,375.3600,0.000258
FILLER_134_209,VGND,li1,104.4200,375.3600,0.000243
FILLER_134_197,VGND,li1,98.9000,375.3600,0.000228
FILLER_134_195,VGND,li1,95.4500,375.3600,0.000219
FILLER_134_189,VGND,li1,93.8400,375.3600,0.000210
FILLER_134_177,VGND,li1,89.7000,375.3600,0.000203
FILLER_134_165,VGND,li1,84.1800,375.3600,0.000185
FILLER_134_153,VGND,li1,78.6600,375.3600,0.000173
FILLER_134_141,VGND,li1,73.1400,375.3600,0.000158
FILLER_134_139,VGND,li1,69.6900,375.3600,0.000144
FILLER_134_133,VGND,li1,68.0800,375.3600,0.000144
FILLER_134_121,VGND,li1,63.9400,375.3600,0.000133
FILLER_134_109,VGND,li1,58.4200,375.3600,0.000115
FILLER_134_97,VGND,li1,52.9000,375.3600,0.000103
FILLER_134_85,VGND,li1,47.3800,375.3600,0.000088
FILLER_134_83,VGND,li1,43.9300,375.3600,0.000074
FILLER_134_77,VGND,li1,42.3200,375.3600,0.000074
FILLER_134_65,VGND,li1,38.1800,375.3600,0.000063
FILLER_134_53,VGND,li1,32.6600,375.3600,0.000048
FILLER_134_41,VGND,li1,27.1400,375.3600,0.000033
FILLER_134_29,VGND,li1,21.6200,375.3600,0.000027
FILLER_134_27,VGND,li1,18.1700,375.3600,0.000027
FILLER_134_15,VGND,li1,15.1800,375.3600,0.000027
FILLER_134_3,VGND,li1,9.6600,375.3600,0.000027
FILLER_133_809,VGND,li1,378.1200,375.3600,0.000006
FILLER_133_797,VGND,li1,374.9000,375.3600,0.000006
FILLER_133_785,VGND,li1,369.3800,375.3600,0.000006
FILLER_133_783,VGND,li1,365.9300,375.3600,0.000006
FILLER_133_777,VGND,li1,364.3200,375.3600,0.000006
FILLER_133_765,VGND,li1,360.1800,375.3600,0.000006
FILLER_133_753,VGND,li1,354.6600,375.3600,0.000006
FILLER_133_741,VGND,li1,349.1400,375.3600,0.000006
FILLER_133_729,VGND,li1,343.6200,375.3600,0.000006
FILLER_133_727,VGND,li1,340.1700,375.3600,0.000006
FILLER_133_721,VGND,li1,338.5600,375.3600,0.000006
FILLER_133_709,VGND,li1,334.4200,375.3600,0.000006
FILLER_133_697,VGND,li1,328.9000,375.3600,0.000007
FILLER_133_685,VGND,li1,323.3800,375.3600,0.000010
FILLER_133_673,VGND,li1,317.8600,375.3600,0.000013
FILLER_133_671,VGND,li1,314.4100,375.3600,0.000016
FILLER_133_665,VGND,li1,312.8000,375.3600,0.000016
FILLER_133_653,VGND,li1,308.6600,375.3600,0.000018
FILLER_133_641,VGND,li1,303.1400,375.3600,0.000022
FILLER_133_629,VGND,li1,297.6200,375.3600,0.000024
FILLER_133_617,VGND,li1,292.1000,375.3600,0.000027
FILLER_133_615,VGND,li1,288.6500,375.3600,0.000030
FILLER_133_609,VGND,li1,287.0400,375.3600,0.000030
FILLER_133_597,VGND,li1,282.9000,375.3600,0.000033
FILLER_133_585,VGND,li1,277.3800,375.3600,0.000036
FILLER_133_573,VGND,li1,271.8600,375.3600,0.000039
FILLER_133_561,VGND,li1,266.3400,375.3600,0.000042
FILLER_133_559,VGND,li1,262.8900,375.3600,0.000045
FILLER_133_553,VGND,li1,261.2800,375.3600,0.000045
FILLER_133_541,VGND,li1,257.1400,375.3600,0.000047
FILLER_133_529,VGND,li1,251.6200,375.3600,0.000051
FILLER_133_517,VGND,li1,246.1000,375.3600,0.000053
FILLER_133_505,VGND,li1,240.5800,375.3600,0.000057
FILLER_133_503,VGND,li1,237.1300,375.3600,0.000059
FILLER_133_497,VGND,li1,235.5200,375.3600,0.000059
FILLER_133_485,VGND,li1,231.3800,375.3600,0.000062
FILLER_133_473,VGND,li1,225.8600,375.3600,0.000066
FILLER_133_461,VGND,li1,220.3400,375.3600,0.000068
FILLER_133_449,VGND,li1,214.8200,375.3600,0.000071
FILLER_133_440,VGND,li1,209.7600,375.3600,0.000074
FILLER_133_428,VGND,li1,205.1600,375.3600,0.000077
FILLER_133_393,VGND,li1,189.0600,375.3600,0.000079
FILLER_133_385,VGND,li1,183.5400,375.3600,0.000076
FILLER_133_373,VGND,li1,179.8600,375.3600,0.000071
FILLER_133_361,VGND,li1,174.3400,375.3600,0.000103
FILLER_133_349,VGND,li1,168.8200,375.3600,0.000129
FILLER_133_337,VGND,li1,163.3000,375.3600,0.000162
FILLER_133_335,VGND,li1,159.8500,375.3600,0.000182
FILLER_133_327,VGND,li1,157.7800,375.3600,0.000194
FILLER_133_303,VGND,li1,145.1300,375.3600,0.000253
FILLER_133_297,VGND,li1,143.5200,375.3600,0.000253
FILLER_133_278,VGND,li1,133.8600,375.3600,0.000271
FILLER_133_267,VGND,li1,129.2600,375.3600,0.000281
FILLER_133_240,VGND,li1,116.8400,375.3600,0.000272
FILLER_133_225,VGND,li1,111.7800,375.3600,0.000263
FILLER_133_222,VGND,li1,108.1000,375.3600,0.000253
FILLER_133_214,VGND,li1,105.8000,375.3600,0.000243
FILLER_133_202,VGND,li1,101.2000,375.3600,0.000234
FILLER_133_190,VGND,li1,95.6800,375.3600,0.000219
FILLER_133_181,VGND,li1,90.1600,375.3600,0.000203
FILLER_133_169,VGND,li1,86.0200,375.3600,0.000193
FILLER_133_167,VGND,li1,82.5700,375.3600,0.000179
FILLER_133_161,VGND,li1,80.9600,375.3600,0.000179
FILLER_133_149,VGND,li1,76.8200,375.3600,0.000168
FILLER_133_137,VGND,li1,71.3000,375.3600,0.000150
FILLER_133_125,VGND,li1,65.7800,375.3600,0.000138
FILLER_133_113,VGND,li1,60.2600,375.3600,0.000123
FILLER_133_111,VGND,li1,56.8100,375.3600,0.000109
FILLER_133_105,VGND,li1,55.2000,375.3600,0.000109
FILLER_133_93,VGND,li1,51.0600,375.3600,0.000098
FILLER_133_81,VGND,li1,45.5400,375.3600,0.000080
FILLER_133_69,VGND,li1,40.0200,375.3600,0.000068
FILLER_133_57,VGND,li1,34.5000,375.3600,0.000053
FILLER_133_55,VGND,li1,31.0500,375.3600,0.000040
FILLER_133_51,VGND,li1,29.9000,375.3600,0.000040
FILLER_133_39,VGND,li1,26.2200,375.3600,0.000027
FILLER_133_27,VGND,li1,20.7000,375.3600,0.000027
FILLER_133_15,VGND,li1,15.1800,375.3600,0.000027
FILLER_133_3,VGND,li1,9.6600,375.3600,0.000027
FILLER_132_805,VGND,li1,377.2000,369.9200,0.000062
FILLER_132_793,VGND,li1,373.0600,369.9200,0.000062
FILLER_132_781,VGND,li1,367.5400,369.9200,0.000062
FILLER_132_769,VGND,li1,362.0200,369.9200,0.000062
FILLER_132_757,VGND,li1,356.5000,369.9200,0.000062
FILLER_132_755,VGND,li1,353.0500,369.9200,0.000062
FILLER_132_749,VGND,li1,351.4400,369.9200,0.000062
FILLER_132_737,VGND,li1,347.3000,369.9200,0.000062
FILLER_132_725,VGND,li1,341.7800,369.9200,0.000062
FILLER_132_713,VGND,li1,336.2600,369.9200,0.000062
FILLER_132_701,VGND,li1,330.7400,369.9200,0.000062
FILLER_132_699,VGND,li1,327.2900,369.9200,0.000094
FILLER_132_693,VGND,li1,325.6800,369.9200,0.000094
FILLER_132_681,VGND,li1,321.5400,369.9200,0.000120
FILLER_132_669,VGND,li1,316.0200,369.9200,0.000161
FILLER_132_657,VGND,li1,310.5000,369.9200,0.000188
FILLER_132_645,VGND,li1,304.9800,369.9200,0.000223
FILLER_132_643,VGND,li1,301.5300,369.9200,0.000254
FILLER_132_637,VGND,li1,299.9200,369.9200,0.000254
FILLER_132_625,VGND,li1,295.7800,369.9200,0.000280
FILLER_132_613,VGND,li1,290.2600,369.9200,0.000322
FILLER_132_601,VGND,li1,284.7400,369.9200,0.000349
FILLER_132_589,VGND,li1,279.2200,369.9200,0.000383
FILLER_132_587,VGND,li1,275.7700,369.9200,0.000415
FILLER_132_581,VGND,li1,274.1600,369.9200,0.000415
FILLER_132_569,VGND,li1,270.0200,369.9200,0.000441
FILLER_132_557,VGND,li1,264.5000,369.9200,0.000482
FILLER_132_545,VGND,li1,258.9800,369.9200,0.000510
FILLER_132_533,VGND,li1,253.4600,369.9200,0.000544
FILLER_132_531,VGND,li1,250.0100,369.9200,0.000576
FILLER_132_525,VGND,li1,248.4000,369.9200,0.000576
FILLER_132_513,VGND,li1,244.2600,369.9200,0.000601
FILLER_132_501,VGND,li1,238.7400,369.9200,0.000643
FILLER_132_489,VGND,li1,233.2200,369.9200,0.000670
FILLER_132_477,VGND,li1,227.7000,369.9200,0.000705
FILLER_132_473,VGND,li1,223.7900,369.9200,0.000729
FILLER_132_465,VGND,li1,221.2600,369.9200,0.000750
FILLER_132_453,VGND,li1,216.6600,369.9200,0.000773
FILLER_132_441,VGND,li1,211.1400,369.9200,0.000808
FILLER_132_412,VGND,li1,196.8800,369.9200,0.000889
FILLER_132_377,VGND,li1,181.7000,369.9200,0.000967
FILLER_132_365,VGND,li1,176.1800,369.9200,0.001246
FILLER_132_363,VGND,li1,172.7300,369.9200,0.001761
FILLER_132_357,VGND,li1,171.1200,369.9200,0.001761
FILLER_132_345,VGND,li1,166.9800,369.9200,0.002181
FILLER_132_333,VGND,li1,161.4600,369.9200,0.002859
FILLER_132_321,VGND,li1,155.9400,369.9200,0.003350
FILLER_132_309,VGND,li1,150.4200,369.9200,0.003940
FILLER_132_302,VGND,li1,145.8200,369.9200,0.004383
FILLER_132_290,VGND,li1,141.6800,369.9200,0.004581
FILLER_132_273,VGND,li1,131.5600,369.9200,0.005248
FILLER_132_265,VGND,li1,129.2600,369.9200,0.005415
FILLER_132_253,VGND,li1,124.6600,369.9200,0.005778
FILLER_132_246,VGND,li1,120.0600,369.9200,0.006034
FILLER_132_212,VGND,li1,103.9600,369.9200,0.006695
FILLER_132_200,VGND,li1,100.2800,369.9200,0.006567
FILLER_132_173,VGND,li1,85.7900,369.9200,0.005890
FILLER_132_165,VGND,li1,83.2600,369.9200,0.005735
FILLER_132_153,VGND,li1,78.6600,369.9200,0.005365
FILLER_132_141,VGND,li1,73.1400,369.9200,0.004899
FILLER_132_139,VGND,li1,69.6900,369.9200,0.004472
FILLER_132_133,VGND,li1,68.0800,369.9200,0.004472
FILLER_132_121,VGND,li1,63.9400,369.9200,0.004122
FILLER_132_109,VGND,li1,58.4200,369.9200,0.003559
FILLER_132_97,VGND,li1,52.9000,369.9200,0.003190
FILLER_132_85,VGND,li1,47.3800,369.9200,0.002723
FILLER_132_83,VGND,li1,43.9300,369.9200,0.002296
FILLER_132_77,VGND,li1,42.3200,369.9200,0.002296
FILLER_132_65,VGND,li1,38.1800,369.9200,0.001946
FILLER_132_53,VGND,li1,32.6600,369.9200,0.001480
FILLER_132_41,VGND,li1,27.1400,369.9200,0.001014
FILLER_132_29,VGND,li1,21.6200,369.9200,0.000845
FILLER_132_27,VGND,li1,18.1700,369.9200,0.000845
FILLER_132_15,VGND,li1,15.1800,369.9200,0.000845
FILLER_132_3,VGND,li1,9.6600,369.9200,0.000845
FILLER_131_809,VGND,li1,378.1200,369.9200,0.000062
FILLER_131_797,VGND,li1,374.9000,369.9200,0.000062
FILLER_131_785,VGND,li1,369.3800,369.9200,0.000062
FILLER_131_783,VGND,li1,365.9300,369.9200,0.000062
FILLER_131_777,VGND,li1,364.3200,369.9200,0.000062
FILLER_131_765,VGND,li1,360.1800,369.9200,0.000062
FILLER_131_753,VGND,li1,354.6600,369.9200,0.000062
FILLER_131_741,VGND,li1,349.1400,369.9200,0.000062
FILLER_131_729,VGND,li1,343.6200,369.9200,0.000062
FILLER_131_727,VGND,li1,340.1700,369.9200,0.000062
FILLER_131_721,VGND,li1,338.5600,369.9200,0.000062
FILLER_131_709,VGND,li1,334.4200,369.9200,0.000062
FILLER_131_697,VGND,li1,328.9000,369.9200,0.000081
FILLER_131_685,VGND,li1,323.3800,369.9200,0.000108
FILLER_131_673,VGND,li1,317.8600,369.9200,0.000143
FILLER_131_671,VGND,li1,314.4100,369.9200,0.000174
FILLER_131_665,VGND,li1,312.8000,369.9200,0.000174
FILLER_131_653,VGND,li1,308.6600,369.9200,0.000200
FILLER_131_641,VGND,li1,303.1400,369.9200,0.000242
FILLER_131_629,VGND,li1,297.6200,369.9200,0.000269
