Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_53_51,VPWR,li1,29.9000,155.0400,1.799943
FILLER_53_39,VPWR,li1,26.2200,155.0400,1.799955
FILLER_53_27,VPWR,li1,20.7000,155.0400,1.799971
FILLER_53_15,VPWR,li1,15.1800,155.0400,1.799971
FILLER_53_3,VPWR,li1,9.6600,155.0400,1.799971
FILLER_52_333,VPWR,li1,159.1600,155.0400,1.799746
FILLER_52_321,VPWR,li1,155.9400,155.0400,1.799746
FILLER_52_309,VPWR,li1,150.4200,155.0400,1.799746
FILLER_52_304,VPWR,li1,146.2800,155.0400,1.799747
FILLER_52_296,VPWR,li1,143.0600,155.0400,1.799748
FILLER_52_290,VPWR,li1,139.3800,155.0400,1.799751
FILLER_52_282,VPWR,li1,137.0800,155.0400,1.799752
FILLER_52_259,VPWR,li1,127.4200,155.0400,1.799759
FILLER_52_242,VPWR,li1,117.7600,155.0400,1.799768
FILLER_52_232,VPWR,li1,112.4700,155.0400,1.799773
FILLER_52_228,VPWR,li1,111.3200,155.0400,1.799773
FILLER_52_216,VPWR,li1,107.6400,155.0400,1.799779
FILLER_52_209,VPWR,li1,101.8900,155.0400,1.799784
FILLER_52_197,VPWR,li1,98.9000,155.0400,1.799788
FILLER_52_195,VPWR,li1,95.4500,155.0400,1.799792
FILLER_52_191,VPWR,li1,94.3000,155.0400,1.799797
FILLER_52_181,VPWR,li1,90.6200,155.0400,1.799801
FILLER_52_169,VPWR,li1,86.0200,155.0400,1.799811
FILLER_52_160,VPWR,li1,79.3500,155.0400,1.799825
FILLER_52_154,VPWR,li1,77.7400,155.0400,1.799825
FILLER_52_137,VPWR,li1,69.2300,155.0400,1.799844
FILLER_52_125,VPWR,li1,65.7800,155.0400,1.799851
FILLER_52_98,VPWR,li1,52.4400,155.0400,1.799883
FILLER_52_81,VPWR,li1,43.4700,155.0400,1.799906
FILLER_52_73,VPWR,li1,40.9400,155.0400,1.799913
FILLER_52_65,VPWR,li1,35.8800,155.0400,1.799927
FILLER_52_57,VPWR,li1,33.5800,155.0400,1.799933
FILLER_52_35,VPWR,li1,21.8500,155.0400,1.799971
FILLER_52_29,VPWR,li1,20.2400,155.0400,1.799971
FILLER_52_27,VPWR,li1,18.1700,155.0400,1.799971
FILLER_52_15,VPWR,li1,15.1800,155.0400,1.799971
FILLER_52_3,VPWR,li1,9.6600,155.0400,1.799971
FILLER_51_334,VPWR,li1,159.3900,149.6000,1.799700
FILLER_51_330,VPWR,li1,158.2400,149.6000,1.799700
FILLER_51_318,VPWR,li1,154.5600,149.6000,1.799700
FILLER_51_306,VPWR,li1,149.0400,149.6000,1.799702
FILLER_51_290,VPWR,li1,139.6100,149.6000,1.799707
FILLER_51_281,VPWR,li1,135.2400,149.6000,1.799711
FILLER_51_278,VPWR,li1,133.8600,149.6000,1.799711
FILLER_51_270,VPWR,li1,131.5600,149.6000,1.799712
FILLER_51_266,VPWR,li1,128.1100,149.6000,1.799717
FILLER_51_258,VPWR,li1,124.6600,149.6000,1.799719
FILLER_51_250,VPWR,li1,122.3600,149.6000,1.799722
FILLER_51_238,VPWR,li1,117.7600,149.6000,1.799727
FILLER_51_231,VPWR,li1,112.0100,149.6000,1.799737
FILLER_51_225,VPWR,li1,110.4000,149.6000,1.799737
FILLER_51_222,VPWR,li1,108.1000,149.6000,1.799742
FILLER_51_214,VPWR,li1,105.8000,149.6000,1.799745
FILLER_51_209,VPWR,li1,102.1200,149.6000,1.799749
FILLER_51_197,VPWR,li1,98.9000,149.6000,1.799754
FILLER_51_187,VPWR,li1,93.3800,149.6000,1.799763
FILLER_51_169,VPWR,li1,86.0200,149.6000,1.799778
FILLER_51_166,VPWR,li1,82.3400,149.6000,1.799788
FILLER_51_154,VPWR,li1,79.1200,149.6000,1.799795
FILLER_51_142,VPWR,li1,73.6000,149.6000,1.799810
FILLER_51_130,VPWR,li1,68.0800,149.6000,1.799821
FILLER_51_121,VPWR,li1,61.8700,149.6000,1.799837
FILLER_51_113,VPWR,li1,59.3400,149.6000,1.799844
FILLER_51_110,VPWR,li1,56.5800,149.6000,1.799852
FILLER_51_102,VPWR,li1,54.2800,149.6000,1.799863
FILLER_51_90,VPWR,li1,49.6800,149.6000,1.799872
FILLER_51_78,VPWR,li1,42.0900,149.6000,1.799895
FILLER_51_59,VPWR,li1,34.5000,149.6000,1.799920
FILLER_51_41,VPWR,li1,26.2200,149.6000,1.799948
FILLER_51_35,VPWR,li1,21.8500,149.6000,1.799963
FILLER_51_27,VPWR,li1,19.7800,149.6000,1.799963
FILLER_51_15,VPWR,li1,15.1800,149.6000,1.799963
FILLER_51_3,VPWR,li1,9.6600,149.6000,1.799963
FILLER_50_333,VPWR,li1,159.1600,149.6000,1.799700
FILLER_50_325,VPWR,li1,156.8600,149.6000,1.799700
FILLER_50_285,VPWR,li1,138.4600,149.6000,1.799708
FILLER_50_266,VPWR,li1,130.6400,149.6000,1.799715
FILLER_50_249,VPWR,li1,120.2900,149.6000,1.799724
FILLER_50_243,VPWR,li1,118.6800,149.6000,1.799727
FILLER_50_228,VPWR,li1,110.8600,149.6000,1.799737
FILLER_50_217,VPWR,li1,106.7200,149.6000,1.799742
FILLER_50_195,VPWR,li1,95.4500,149.6000,1.799760
FILLER_50_187,VPWR,li1,91.7700,149.6000,1.799767
FILLER_50_168,VPWR,li1,83.4900,149.6000,1.799784
FILLER_50_154,VPWR,li1,76.5900,149.6000,1.799799
FILLER_50_150,VPWR,li1,75.4400,149.6000,1.799805
FILLER_50_134,VPWR,li1,68.5400,149.6000,1.799821
FILLER_50_120,VPWR,li1,60.9500,149.6000,1.799844
FILLER_50_114,VPWR,li1,59.3400,149.6000,1.799844
FILLER_50_108,VPWR,li1,55.4300,149.6000,1.799857
FILLER_50_97,VPWR,li1,50.6000,149.6000,1.799872
FILLER_50_85,VPWR,li1,47.3800,149.6000,1.799882
FILLER_50_83,VPWR,li1,43.9300,149.6000,1.799889
FILLER_50_71,VPWR,li1,40.9400,149.6000,1.799904
FILLER_50_59,VPWR,li1,35.4200,149.6000,1.799920
FILLER_50_47,VPWR,li1,29.9000,149.6000,1.799936
FILLER_50_33,VPWR,li1,20.9300,149.6000,1.799963
FILLER_50_29,VPWR,li1,19.7800,149.6000,1.799963
FILLER_50_24,VPWR,li1,17.4800,149.6000,1.799963
FILLER_50_12,VPWR,li1,13.8000,149.6000,1.799963
FILLER_50_3,VPWR,li1,7.3600,149.6000,1.799963
FILLER_49_334,VPWR,li1,159.3900,144.1600,1.799874
FILLER_49_322,VPWR,li1,156.4000,144.1600,1.799874
FILLER_49_313,VPWR,li1,149.7300,144.1600,1.799875
FILLER_49_305,VPWR,li1,147.6600,144.1600,1.799875
FILLER_49_293,VPWR,li1,143.0600,144.1600,1.799875
FILLER_49_281,VPWR,li1,137.5400,144.1600,1.799876
FILLER_49_274,VPWR,li1,132.9400,144.1600,1.799876
FILLER_49_262,VPWR,li1,128.8000,144.1600,1.799878
FILLER_49_242,VPWR,li1,119.6000,144.1600,1.799881
FILLER_49_230,VPWR,li1,114.0800,144.1600,1.799884
FILLER_49_212,VPWR,li1,105.8000,144.1600,1.799890
FILLER_49_200,VPWR,li1,100.2800,144.1600,1.799893
FILLER_49_197,VPWR,li1,96.3700,144.1600,1.799895
FILLER_49_192,VPWR,li1,94.5300,144.1600,1.799896
FILLER_49_184,VPWR,li1,92.0000,144.1600,1.799898
FILLER_49_177,VPWR,li1,87.1700,144.1600,1.799901
FILLER_49_169,VPWR,li1,85.1000,144.1600,1.799903
FILLER_49_167,VPWR,li1,82.5700,144.1600,1.799905
FILLER_49_163,VPWR,li1,81.4200,144.1600,1.799905
FILLER_49_151,VPWR,li1,77.7400,144.1600,1.799908
FILLER_49_143,VPWR,li1,71.7600,144.1600,1.799913
FILLER_49_131,VPWR,li1,68.5400,144.1600,1.799915
FILLER_49_121,VPWR,li1,61.4100,144.1600,1.799921
FILLER_49_113,VPWR,li1,59.3400,144.1600,1.799923
FILLER_49_110,VPWR,li1,56.5800,144.1600,1.799927
FILLER_49_78,VPWR,li1,41.8600,144.1600,1.799942
FILLER_49_70,VPWR,li1,39.5600,144.1600,1.799945
FILLER_49_63,VPWR,li1,34.7300,144.1600,1.799953
FILLER_49_57,VPWR,li1,33.1200,144.1600,1.799956
FILLER_49_54,VPWR,li1,30.8200,144.1600,1.799961
FILLER_49_42,VPWR,li1,27.6000,144.1600,1.799965
FILLER_49_32,VPWR,li1,20.4700,144.1600,1.799974
FILLER_49_3,VPWR,li1,7.5900,144.1600,1.799969
FILLER_48_333,VPWR,li1,159.1600,144.1600,1.799874
FILLER_48_321,VPWR,li1,155.9400,144.1600,1.799874
FILLER_48_309,VPWR,li1,150.4200,144.1600,1.799875
FILLER_48_300,VPWR,li1,143.7500,144.1600,1.799875
FILLER_48_294,VPWR,li1,142.1400,144.1600,1.799875
FILLER_48_282,VPWR,li1,138.0000,144.1600,1.799876
FILLER_48_273,VPWR,li1,131.5600,144.1600,1.799876
FILLER_48_260,VPWR,li1,126.0400,144.1600,1.799879
FILLER_48_253,VPWR,li1,122.8200,144.1600,1.799880
FILLER_48_249,VPWR,li1,120.7500,144.1600,1.799881
FILLER_48_233,VPWR,li1,114.0800,144.1600,1.799884
FILLER_48_221,VPWR,li1,109.9400,144.1600,1.799887
FILLER_48_209,VPWR,li1,104.4200,144.1600,1.799890
FILLER_48_197,VPWR,li1,98.9000,144.1600,1.799893
FILLER_48_193,VPWR,li1,94.9900,144.1600,1.799896
FILLER_48_185,VPWR,li1,92.4600,144.1600,1.799898
FILLER_48_173,VPWR,li1,87.8600,144.1600,1.799901
FILLER_48_161,VPWR,li1,82.3400,144.1600,1.799905
FILLER_48_149,VPWR,li1,76.8200,144.1600,1.799908
FILLER_48_145,VPWR,li1,72.4500,144.1600,1.799911
FILLER_48_141,VPWR,li1,71.3000,144.1600,1.799913
FILLER_48_139,VPWR,li1,69.6900,144.1600,1.799915
FILLER_48_133,VPWR,li1,68.0800,144.1600,1.799915
FILLER_48_121,VPWR,li1,63.9400,144.1600,1.799919
FILLER_48_109,VPWR,li1,58.4200,144.1600,1.799925
FILLER_48_97,VPWR,li1,52.9000,144.1600,1.799930
FILLER_48_85,VPWR,li1,47.3800,144.1600,1.799935
FILLER_48_80,VPWR,li1,43.2400,144.1600,1.799942
FILLER_48_68,VPWR,li1,39.5600,144.1600,1.799945
FILLER_48_58,VPWR,li1,32.8900,144.1600,1.799956
FILLER_48_41,VPWR,li1,25.3000,144.1600,1.799972
FILLER_48_29,VPWR,li1,21.6200,144.1600,1.799976
FILLER_48_22,VPWR,li1,17.0200,144.1600,1.799973
FILLER_48_19,VPWR,li1,14.4900,144.1600,1.799971
FILLER_47_330,VPWR,li1,157.5500,138.7200,1.799854
FILLER_47_326,VPWR,li1,156.4000,138.7200,1.799854
FILLER_47_314,VPWR,li1,152.7200,138.7200,1.799854
FILLER_47_302,VPWR,li1,147.2000,138.7200,1.799855
FILLER_47_293,VPWR,li1,140.7600,138.7200,1.799856
FILLER_47_281,VPWR,li1,137.5400,138.7200,1.799856
FILLER_47_278,VPWR,li1,133.8600,138.7200,1.799857
FILLER_47_266,VPWR,li1,130.6400,138.7200,1.799858
FILLER_47_253,VPWR,li1,122.5900,138.7200,1.799862
FILLER_47_245,VPWR,li1,120.0600,138.7200,1.799863
FILLER_47_237,VPWR,li1,115.2300,138.7200,1.799865
FILLER_47_229,VPWR,li1,112.7000,138.7200,1.799867
FILLER_47_216,VPWR,li1,105.3400,138.7200,1.799871
FILLER_47_208,VPWR,li1,103.0400,138.7200,1.799873
FILLER_47_199,VPWR,li1,98.4400,138.7200,1.799877
FILLER_47_186,VPWR,li1,91.3100,138.7200,1.799883
FILLER_47_182,VPWR,li1,90.1600,138.7200,1.799883
FILLER_47_160,VPWR,li1,79.3500,138.7200,1.799896
FILLER_47_154,VPWR,li1,77.7400,138.7200,1.799896
FILLER_47_142,VPWR,li1,71.3000,138.7200,1.799905
FILLER_47_125,VPWR,li1,65.7800,138.7200,1.799912
FILLER_47_113,VPWR,li1,60.2600,138.7200,1.799919
FILLER_47_111,VPWR,li1,56.8100,138.7200,1.799926
FILLER_47_105,VPWR,li1,55.2000,138.7200,1.799926
FILLER_47_95,VPWR,li1,49.4500,138.7200,1.799936
FILLER_47_89,VPWR,li1,47.8400,138.7200,1.799939
FILLER_47_74,VPWR,li1,40.0200,138.7200,1.799949
FILLER_47_65,VPWR,li1,35.8800,138.7200,1.799956
FILLER_47_57,VPWR,li1,33.5800,138.7200,1.799960
FILLER_47_54,VPWR,li1,30.8200,138.7200,1.799964
FILLER_47_42,VPWR,li1,27.6000,138.7200,1.799970
FILLER_47_29,VPWR,li1,19.0900,138.7200,1.799979
FILLER_47_23,VPWR,li1,17.4800,138.7200,1.799979
FILLER_47_11,VPWR,li1,13.3400,138.7200,1.799978
FILLER_46_333,VPWR,li1,159.1600,138.7200,1.799854
FILLER_46_321,VPWR,li1,155.9400,138.7200,1.799854
FILLER_46_302,VPWR,li1,145.3600,138.7200,1.799855
FILLER_46_290,VPWR,li1,141.6800,138.7200,1.799856
FILLER_46_273,VPWR,li1,131.7900,138.7200,1.799858
FILLER_46_265,VPWR,li1,129.2600,138.7200,1.799858
FILLER_46_253,VPWR,li1,122.5900,138.7200,1.799862
FILLER_46_250,VPWR,li1,120.9800,138.7200,1.799863
FILLER_46_244,VPWR,li1,117.9900,138.7200,1.799864
FILLER_46_231,VPWR,li1,113.1600,138.7200,1.799866
FILLER_46_214,VPWR,li1,105.8000,138.7200,1.799871
FILLER_46_205,VPWR,li1,100.0500,138.7200,1.799875
FILLER_46_197,VPWR,li1,97.9800,138.7200,1.799877
FILLER_46_195,VPWR,li1,95.4500,138.7200,1.799879
FILLER_46_183,VPWR,li1,92.4600,138.7200,1.799881
FILLER_46_171,VPWR,li1,86.9400,138.7200,1.799886
FILLER_46_156,VPWR,li1,79.1200,138.7200,1.799896
FILLER_46_141,VPWR,li1,71.7600,138.7200,1.799905
FILLER_46_139,VPWR,li1,69.6900,138.7200,1.799908
FILLER_46_133,VPWR,li1,68.0800,138.7200,1.799908
FILLER_46_119,VPWR,li1,60.4900,138.7200,1.799919
FILLER_46_113,VPWR,li1,58.8800,138.7200,1.799923
FILLER_46_106,VPWR,li1,54.9700,138.7200,1.799929
FILLER_46_94,VPWR,li1,51.5200,138.7200,1.799932
FILLER_46_83,VPWR,li1,43.9300,138.7200,1.799943
FILLER_46_73,VPWR,li1,39.7900,138.7200,1.799949
FILLER_46_61,VPWR,li1,36.3400,138.7200,1.799956
FILLER_46_41,VPWR,li1,25.0700,138.7200,1.799976
FILLER_46_29,VPWR,li1,19.5500,138.7200,1.799979
FILLER_46_25,VPWR,li1,17.7100,138.7200,1.799979
FILLER_46_7,VPWR,li1,9.4300,138.7200,1.799978
FILLER_45_323,VPWR,li1,155.9400,133.2800,1.799939
FILLER_45_310,VPWR,li1,148.8100,133.2800,1.799939
FILLER_45_298,VPWR,li1,145.3600,133.2800,1.799940
FILLER_45_281,VPWR,li1,135.0100,133.2800,1.799941
FILLER_45_277,VPWR,li1,133.6300,133.2800,1.799941
FILLER_45_269,VPWR,li1,131.1000,133.2800,1.799942
FILLER_45_257,VPWR,li1,126.5000,133.2800,1.799943
FILLER_45_245,VPWR,li1,120.9800,133.2800,1.799944
FILLER_45_237,VPWR,li1,115.0000,133.2800,1.799946
FILLER_45_225,VPWR,li1,111.7800,133.2800,1.799947
FILLER_45_223,VPWR,li1,108.3300,133.2800,1.799948
FILLER_45_217,VPWR,li1,106.7200,133.2800,1.799948
FILLER_45_211,VPWR,li1,102.8100,133.2800,1.799949
FILLER_45_208,VPWR,li1,101.4300,133.2800,1.799949
FILLER_45_204,VPWR,li1,100.2800,133.2800,1.799950
FILLER_45_189,VPWR,li1,94.3000,133.2800,1.799952
FILLER_45_181,VPWR,li1,89.2400,133.2800,1.799953
FILLER_45_169,VPWR,li1,86.0200,133.2800,1.799954
FILLER_45_167,VPWR,li1,82.5700,133.2800,1.799955
FILLER_45_159,VPWR,li1,80.5000,133.2800,1.799956
FILLER_45_147,VPWR,li1,75.9000,133.2800,1.799958
FILLER_45_139,VPWR,li1,69.9200,133.2800,1.799960
FILLER_45_131,VPWR,li1,67.6200,133.2800,1.799961
FILLER_45_121,VPWR,li1,61.4100,133.2800,1.799964
FILLER_45_113,VPWR,li1,59.3400,133.2800,1.799965
FILLER_45_111,VPWR,li1,56.8100,133.2800,1.799967
FILLER_45_105,VPWR,li1,54.5100,133.2800,1.799969
FILLER_45_93,VPWR,li1,51.0600,133.2800,1.799970
FILLER_45_81,VPWR,li1,45.5400,133.2800,1.799974
FILLER_45_69,VPWR,li1,40.0200,133.2800,1.799977
FILLER_45_57,VPWR,li1,32.4300,133.2800,1.799982
FILLER_45_52,VPWR,li1,30.3600,133.2800,1.799984
FILLER_45_46,VPWR,li1,27.1400,133.2800,1.799986
FILLER_45_38,VPWR,li1,24.8400,133.2800,1.799988
FILLER_45_26,VPWR,li1,20.2400,133.2800,1.799991
FILLER_45_3,VPWR,li1,7.1300,133.2800,1.799991
FILLER_44_333,VPWR,li1,159.1600,133.2800,1.799938
FILLER_44_321,VPWR,li1,155.9400,133.2800,1.799939
FILLER_44_309,VPWR,li1,150.4200,133.2800,1.799939
FILLER_44_307,VPWR,li1,146.9700,133.2800,1.799939
FILLER_44_299,VPWR,li1,144.9000,133.2800,1.799940
FILLER_44_287,VPWR,li1,140.3000,133.2800,1.799940
FILLER_44_275,VPWR,li1,134.7800,133.2800,1.799941
FILLER_44_263,VPWR,li1,129.2600,133.2800,1.799942
FILLER_44_253,VPWR,li1,123.2800,133.2800,1.799944
FILLER_44_249,VPWR,li1,120.7500,133.2800,1.799944
FILLER_44_237,VPWR,li1,117.3000,133.2800,1.799945
FILLER_44_225,VPWR,li1,111.7800,133.2800,1.799947
FILLER_44_219,VPWR,li1,106.7200,133.2800,1.799948
FILLER_44_215,VPWR,li1,104.6500,133.2800,1.799949
FILLER_44_201,VPWR,li1,98.2100,133.2800,1.799950
FILLER_44_197,VPWR,li1,97.0600,133.2800,1.799950
FILLER_44_194,VPWR,li1,95.2200,133.2800,1.799951
FILLER_44_186,VPWR,li1,92.9200,133.2800,1.799952
FILLER_44_173,VPWR,li1,85.3300,133.2800,1.799954
FILLER_44_169,VPWR,li1,84.1800,133.2800,1.799955
FILLER_44_157,VPWR,li1,80.5000,133.2800,1.799956
FILLER_44_151,VPWR,li1,75.2100,133.2800,1.799959
FILLER_44_145,VPWR,li1,73.6000,133.2800,1.799959
FILLER_44_138,VPWR,li1,69.4600,133.2800,1.799960
FILLER_44_126,VPWR,li1,66.2400,133.2800,1.799962
FILLER_44_114,VPWR,li1,60.7200,133.2800,1.799965
FILLER_44_97,VPWR,li1,50.8300,133.2800,1.799970
FILLER_44_85,VPWR,li1,45.0800,133.2800,1.799974
FILLER_44_72,VPWR,li1,40.4800,133.2800,1.799977
FILLER_44_60,VPWR,li1,35.8800,133.2800,1.799981
FILLER_44_48,VPWR,li1,30.3600,133.2800,1.799984
FILLER_44_29,VPWR,li1,19.3200,133.2800,1.799991
FILLER_44_27,VPWR,li1,18.1700,133.2800,1.799991
FILLER_44_19,VPWR,li1,16.1000,133.2800,1.799991
FILLER_44_14,VPWR,li1,12.1900,133.2800,1.799991
FILLER_44_3,VPWR,li1,7.5900,133.2800,1.799991
FILLER_43_327,VPWR,li1,157.7800,127.8400,1.799874
FILLER_43_299,VPWR,li1,144.4400,127.8400,1.799874
FILLER_43_294,VPWR,li1,140.9900,127.8400,1.799875
FILLER_43_273,VPWR,li1,132.0200,127.8400,1.799877
